experiment;len_T;len_V;max_V_match_fraction;len_pos_true;len_neg_true;time_all;attack_name;success;len_pos_recovered;len_neg_recovered
T600000V1000000_0.5;600000;1000000;0.5;300000;300000;[243843875, 211794171, 255642031, 281737392, 199453947, 216478521, 223283623, 260255862, 246025818, 240995053, 259824286, 211257274, 234453594, 231108237, 230196389, 240228984, 224637019, 232738013, 227419021, 219914386, 205474782, 281930884, 216590009, 243106530, 226239328, 249892759, 222826160, 233911246, 242071438, 249222231, 228385354, 257957590, 239409189, 215532756, 269386380, 231596599, 230332065, 209826381, 239624091, 214888409, 259009981, 214487995, 233490251, 219434111, 239644711, 241997289, 238534189, 245580979, 248385680, 229552966];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000];[300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000]
T1100000V1000000_0.3;1100000;1000000;0.3;330000;770000;[309211439, 330324476, 393727899, 361542121, 385559969, 335420109, 300477345, 316558468, 315590496, 331515850, 329898851, 303135473, 288201053, 315710309, 361984207, 364525303, 313588655, 335452181, 345685171, 341945261, 376186159, 332707842, 316400566, 296397208, 330861870, 330418635, 343125531, 354741873, 355434559, 314533284, 326926636, 328253031, 359723439, 371267971, 369372669, 324676939, 300506065, 293543396, 328878969, 317100463, 351739689, 314893848, 345265025, 343390744, 332505000, 363984197, 364676545, 300420214, 317791911, 311560080];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000];[770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000]
T500000V1000000_0.6;500000;1000000;0.6;300000;200000;[216873061, 224554829, 177826626, 225638571, 209256015, 239548819, 200383664, 227317312, 203521090, 219664063, 194057441, 211811754, 210230196, 215708999, 238457598, 209580658, 211609282, 230952182, 184612064, 208798690, 200128261, 198424301, 225253987, 215742079, 220971088, 202650899, 229588147, 216216394, 200941190, 214454444, 219077387, 220328360, 226321038, 223426266, 215576886, 220058748, 214435793, 236475735, 187555896, 245457027, 213202520, 200797729, 209931822, 243702847, 201248293, 246379818, 189108676, 260111984, 198365641, 211708533];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000];[200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000]
T800000V1000000_0.4;800000;1000000;0.4;320000;480000;[331664081, 342155223, 260528774, 258070537, 278945802, 303413995, 253124724, 282072035, 280950894, 292789411, 264170873, 284916287, 278454434, 258638517, 273202214, 336669657, 290659573, 261398329, 280668649, 294926001, 249930597, 287514237, 272551036, 269652754, 331719541, 325442968, 291135778, 259295855, 281527548, 276927716, 256467583, 293243023, 247776724, 265994601, 268059295, 297627612, 304028726, 260985394, 275522240, 295926734, 302260405, 305258879, 305401050, 292792845, 284662413, 247532092, 269624953, 266403406, 234050037, 322087541];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000, 320000];[480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000, 480000]
T900000V1000000_0.4;900000;1000000;0.4;360000;540000;[298902466, 276540731, 291852616, 323237654, 288051713, 275321197, 299117898, 295676159, 285645295, 334948148, 327898117, 342584954, 302207154, 273182354, 311939856, 284136188, 266184423, 308828770, 293733629, 311471220, 294336545, 289973764, 274360177, 307904079, 306500472, 339359898, 319269579, 290011855, 299293741, 323198693, 275199217, 283657193, 336600656, 346013664, 284592623, 263601114, 307502014, 338522118, 291415561, 309301375, 304215708, 287753540, 291802877, 313075348, 289417628, 331427657, 339838132, 315211092, 278243521, 314558344];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000];[540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000, 540000]
T1200000V1000000_0.3;1200000;1000000;0.3;360000;840000;[382444477, 352070009, 338045298, 357843032, 379586585, 341767878, 362535313, 323789330, 345048822, 317264546, 341623793, 351157192, 339165556, 318949665, 336467095, 334440461, 378489183, 332185896, 327181778, 322527746, 365328793, 343882250, 342921929, 310498808, 370131518, 358329164, 372228172, 379158351, 370844806, 320352081, 365056451, 349205370, 338091763, 335078738, 362472720, 393689677, 356644704, 368293928, 368671681, 348346390, 309154533, 343881729, 346242736, 341019717, 343851498, 382162645, 365732298, 356212259, 326997696, 347623372];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000];[840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000]
T1300000V1000000_0.3;1300000;1000000;0.3;390000;910000;[343185544, 325217040, 323667684, 340982190, 330459185, 320000287, 328996188, 341377741, 360267285, 347638551, 356002938, 336427723, 345398096, 338738580, 343925000, 334633373, 349046998, 333559662, 316826971, 304923665, 319321350, 329137370, 331152064, 328524975, 340668522, 307748387, 331120374, 329122891, 332935474, 334032157, 346541439, 365970851, 371253111, 342398182, 365093121, 339572351, 356290760, 319936716, 324245425, 332932874, 347959685, 309845712, 330496076, 328227211, 338735301, 321146260, 326227398, 326618143, 339408569, 305783644];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000];[910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000]
T700000V1000000_0.5;700000;1000000;0.5;350000;350000;[289549719, 263402231, 268145965, 266071532, 265384513, 272789529, 239314067, 298001985, 289367667, 280830441, 291942027, 288520867, 230152543, 262079536, 288797201, 257890849, 281871522, 272784119, 222631637, 300385384, 275945924, 252598779, 308982072, 270097779, 256199380, 300441103, 258497286, 273407826, 259321986, 269192837, 248792296, 293942940, 310976844, 275395619, 255451711, 280470585, 265044011, 273150683, 272350574, 277358981, 245082553, 250667847, 269520651, 291400271, 308626997, 302531437, 231630899, 274177713, 259205531, 291473433];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000];[350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000]
T600000V1000000_0.6;600000;1000000;0.6;360000;240000;[218291628, 269045525, 255325990, 251708238, 232230796, 246902313, 270377261, 213137198, 248356730, 231058124, 252601199, 202504708, 270616574, 242069398, 207103851, 266892951, 228694716, 274631470, 216840222, 236585396, 235287901, 248439741, 240352089, 236666248, 239332257, 263418832, 243412475, 228952970, 226616283, 288358756, 235579565, 222577327, 234455713, 224548319, 226934337, 238942793, 259833301, 239529830, 228611445, 234151790, 223546147, 233167087, 232407518, 287217553, 238253295, 241094592, 230377807, 242505538, 237334471, 281285891];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000];[240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000, 240000]
T500000V1000000_0.7;500000;1000000;0.7;350000;150000;[197390659, 245106724, 198148888, 211341379, 192623156, 263653745, 207734078, 222975431, 217107173, 246462359, 208837999, 222590727, 211668962, 206599615, 229006519, 243302712, 211860456, 216547207, 245441827, 200505875, 223938342, 216723880, 219149247, 234786207, 222534387, 227056207, 233532701, 205270059, 207178382, 226142928, 198418822, 233947686, 215183582, 191330391, 267156284, 227002877, 209692400, 210695760, 229188292, 211906154, 215985498, 205675486, 196586316, 204861308, 222138696, 220630089, 204628295, 245032517, 218479306, 219962512];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000, 350000];[150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 150000]
T1000000V1000000_0.4;1000000;1000000;0.4;400000;600000;[360583290, 286171280, 285197210, 296953334, 310622090, 314610785, 348078687, 308906651, 345029242, 303758632, 321670475, 334160178, 315862800, 343400694, 310703652, 305622473, 298408871, 361398709, 327116929, 313941938, 309663579, 299788397, 308706578, 294249214, 303488020, 333496461, 311775352, 336866200, 319446062, 372393914, 342987589, 308488975, 329276362, 293939700, 349579575, 298288269, 316043372, 338588568, 333008426, 358041220, 317731441, 313870758, 293284042, 324219770, 313648325, 288294847, 283365065, 330659161, 328247865, 297959733];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000];[600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000]
T1400000V1000000_0.3;1400000;1000000;0.3;420000;980000;[366867820, 346707361, 362320779, 358004141, 350641646, 350857639, 329540265, 337109002, 346630390, 354425099, 345748830, 355632654, 338240794, 328806087, 328371033, 332527190, 360648601, 336462445, 343204322, 349258150, 333502821, 351407984, 373492536, 369670023, 366781140, 352118633, 367388216, 346051504, 328460883, 337964192, 342717035, 328051359, 352806780, 348806345, 336514786, 341714794, 337726108, 339899473, 338800000, 358260173, 344199728, 354589022, 368705496, 343746444, 353389999, 356535773, 356295391, 326909420, 337211256, 350439773];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000];[980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000, 980000]
T800000V1000000_0.5;800000;1000000;0.5;400000;400000;[284101127, 312695174, 287146903, 295020291, 271749995, 278865177, 281886153, 323582998, 305292159, 301486986, 322523896, 304953046, 281182085, 292684576, 274623660, 290600982, 252338566, 283411650, 291004187, 316634048, 306371671, 328850478, 315552965, 284350075, 291801246, 297612809, 284774829, 283421705, 260717806, 269771286, 307221265, 314964370, 257229269, 303228003, 294261547, 271464430, 307682476, 299505782, 329430249, 284931869, 244860837, 299209039, 285112191, 282639320, 292133390, 309820992, 300385813, 290816973, 275311688, 286970645];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000];[400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 400000]
T1500000V1000000_0.3;1500000;1000000;0.3;450000;1050000;[332503749, 359704649, 349107589, 354871864, 350386613, 375431669, 327277029, 340489701, 337505226, 375307748, 381521298, 381518428, 384631423, 393622257, 374438987, 370200179, 355685475, 379754888, 377186807, 370236640, 376288148, 391170797, 345685490, 359786280, 368380148, 350662087, 362082546, 347692252, 375791492, 370105862, 380092790, 372734340, 366494531, 395905533, 378890307, 376643222, 341271531, 375898982, 351284122, 378356943, 377630534, 375477957, 373662644, 362963440, 351634537, 371723650, 346623774, 354117179, 375309885, 394024171];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000, 450000];[1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000, 1050000]
T1100000V1000000_0.4;1100000;1000000;0.4;440000;660000;[375158765, 378053547, 358502116, 357334313, 310698971, 321680106, 344277395, 344243412, 322581895, 316846740, 332256337, 333305849, 397872565, 354100284, 350356253, 323615388, 314869788, 307977601, 342448123, 312101567, 351441025, 390291418, 330303657, 337692547, 319877812, 318495338, 333737074, 356607494, 382693349, 347692176, 316371734, 308430846, 334166209, 348349116, 350425442, 336360465, 375660559, 342475373, 332555718, 341770233, 331041749, 312046721, 346192219, 321479748, 337571661, 326288938, 389501803, 390590887, 375021081, 336442566];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000, 440000];[660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000, 660000]
T600000V1000000_0.7;600000;1000000;0.7;420000;180000;[244916644, 221312797, 252940842, 232825082, 240597168, 234934665, 229330360, 241763556, 262969414, 236247638, 214850379, 239879614, 289949663, 221094377, 245457493, 255917045, 248958889, 236076276, 213397330, 236624882, 238919442, 259933956, 251699672, 250836721, 238352945, 215934152, 228816084, 234158871, 229755906, 261937271, 211757310, 310158637, 236404890, 210906790, 250159252, 217503792, 266721250, 221519393, 298007783, 220921825, 238915842, 231358276, 236730413, 238716009, 249306542, 236947907, 274927543, 225510853, 268209979, 229447002];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000, 420000];[180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000]
