experiment;len_T;len_V;max_V_match_fraction;len_pos_true;len_neg_true;time_all;attack_name;success;len_pos_recovered;len_neg_recovered
T500000V1000000_1.0;500000;1000000;1.0;500000;0;[208414740, 175824618, 200638058, 190895166, 238765083, 232301268, 185808575, 233514833, 195789583, 213548859, 192486384, 204413583, 185773546, 206726920, 181103521, 198171150, 234069539, 194955444, 217830659, 181657318, 212029312, 226650952, 175622518, 217732308, 195772532, 179583232, 194954133, 209671924, 221215950, 204875968, 197345810, 188634432, 207038738, 229587372, 174207823, 187554090, 234630592, 187061934, 225263693, 183312570, 204091973, 219692367, 184381102, 201431822, 208067571, 196694037, 195859087, 216473049, 216939844, 216664510];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000, 500000];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
T1000000V1000000_0.7;1000000;1000000;0.7;700000;300000;[289902259, 313856360, 298639601, 324368753, 340024043, 352949395, 320881561, 333967793, 309681921, 304489920, 298387020, 314283233, 304184907, 311748905, 298132756, 316505379, 369469088, 349081400, 328895864, 312262720, 304735193, 336437791, 319321222, 299208848, 283096471, 310917325, 329345829, 352865763, 354440262, 349877618, 337377343, 347382561, 301978481, 309892182, 327283264, 334751366, 334275300, 351396342, 329962510, 326147044, 314385578, 293656574, 304411811, 307053152, 311807697, 290962652, 335589236, 317662336, 318577207, 324523196];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000];[300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000, 300000]
T1300000V1000000_0.6;1300000;1000000;0.6;780000;520000;[341191167, 349769248, 333520588, 330367402, 337863628, 350298283, 346328427, 335116805, 351951083, 320085341, 348879318, 352039484, 344955702, 323437530, 319545866, 301408443, 329557532, 295144752, 298082954, 319909749, 306649675, 348100349, 351342477, 356010750, 361330704, 328813483, 333594868, 360790856, 346835324, 349718267, 325472604, 328855663, 329350299, 327198267, 346931029, 355810794, 348125833, 343660291, 333509843, 338249669, 324219083, 320630740, 319564029, 324986383, 327379020, 311293191, 306876529, 318697828, 309865235, 332088415];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000, 780000];[520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000, 520000]
T800000V1000000_0.8;800000;1000000;0.8;640000;160000;[284689188, 324918718, 315621090, 288709465, 283859809, 277589247, 269014466, 267380907, 276020558, 327776622, 332452666, 277856099, 275847925, 317670154, 314367944, 306067218, 286192386, 270861328, 286219977, 311678973, 286780703, 273653580, 299283959, 307809920, 362194418, 322640785, 277148061, 261226924, 287020937, 294441513, 297763674, 293097828, 283447185, 282673455, 295828650, 310884617, 283196901, 257526081, 275287718, 321104947, 330808900, 276968589, 274485459, 293968737, 303942735, 260972961, 261459876, 287080737, 266568046, 248977740];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000, 640000];[160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000, 160000]
T1400000V1000000_0.6;1400000;1000000;0.6;840000;560000;[357993054, 354532263, 346162676, 326945483, 410947831, 349688576, 382746371, 346836193, 346774892, 377308429, 325105350, 416610268, 328250467, 326956692, 413518560, 359305028, 394814623, 312289712, 346527800, 365775793, 341530416, 391295359, 285860433, 314735451, 347117572, 313334915, 365363936, 322274070, 334264291, 357722916, 342356475, 373550341, 337587379, 364308663, 370167782, 338660592, 395079054, 333397711, 343995285, 357988429, 342539998, 401682831, 361161725, 386914028, 382935892, 340246622, 386280470, 325780621, 338228318, 383764841];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000];[560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000, 560000]
T1100000V1000000_0.7;1100000;1000000;0.7;770000;330000;[317385530, 325627285, 302884272, 291312977, 345037493, 302667618, 323277669, 312565014, 341651713, 330517692, 321691920, 330304851, 326799779, 296498747, 333005915, 341442605, 344716923, 357671845, 344303088, 341399615, 319178424, 334080058, 314456098, 329248892, 305846807, 338337329, 286426259, 289984220, 273515277, 296778492, 294285702, 286699403, 322123589, 306244492, 322683215, 301951921, 302385577, 322956528, 317242662, 348847181, 325989814, 350217578, 325883413, 289473336, 290519327, 279211924, 316347460, 304382030, 305631336, 303018985];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000, 770000];[330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000, 330000]
T600000V1000000_1.0;600000;1000000;1.0;600000;0;[194868775, 223479771, 221391117, 212060048, 222041084, 233744221, 225332804, 237572596, 226859591, 203335264, 211938096, 213962610, 197029971, 244793541, 236271241, 203851671, 219686457, 192000393, 215136524, 230542015, 206427550, 219678707, 216901434, 219719757, 215729801, 194203308, 240330858, 197653548, 203607258, 257384649, 208519186, 214957542, 220544887, 191020060, 214318065, 200145107, 222595991, 227176135, 202409964, 227504488, 230579794, 216145806, 187941315, 213799419, 249983733, 211010046, 229110837, 196826578, 201320200, 233767443];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
T700000V1000000_0.9;700000;1000000;0.9;630000;70000;[342061102, 297656321, 258746335, 267565509, 281752565, 277022019, 255689029, 258342861, 261448118, 280221977, 289459764, 265596625, 264718416, 267714571, 260150942, 263655304, 300672756, 302874222, 252130467, 268228256, 266707799, 250871703, 247003227, 271894960, 251845895, 256997165, 291968355, 257272848, 235563603, 271089251, 309613072, 272536695, 242673266, 275366979, 255892871, 251117456, 275214459, 278412296, 252768955, 250316887, 246625413, 260492335, 290155484, 284616438, 257437989, 286915836, 274051973, 237886421, 255298445, 283579036];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000, 630000];[70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000, 70000]
T900000V1000000_0.8;900000;1000000;0.8;720000;180000;[303091065, 341214603, 318707319, 314474579, 270949688, 265750167, 298398369, 307472887, 290752031, 291869453, 307738540, 316613843, 276145229, 274177137, 279316786, 304314590, 310451251, 302199245, 270948857, 281687994, 304646703, 299008938, 290500607, 290622958, 299146639, 320990985, 320145106, 273747450, 235813777, 235161658, 289221242, 291569850, 286824894, 276517874, 265266862, 274614251, 299807497, 283522896, 283276503, 307298326, 293326510, 264809136, 252728874, 271873139, 286315168, 305075309, 312103710, 302793202, 300043373, 285870002];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000];[180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000, 180000]
T1500000V1000000_0.6;1500000;1000000;0.6;900000;600000;[375410286, 332871360, 346117246, 355444475, 312425092, 312810577, 332833780, 336392982, 349274922, 330413526, 307882311, 350674684, 361977695, 366805943, 367684053, 343440548, 328255579, 344719224, 344844144, 327415699, 323747338, 332787624, 325969184, 372229905, 339220658, 344186706, 345317500, 339960247, 309870595, 351842238, 362000745, 376499366, 383776201, 345409351, 334182160, 316326931, 339544283, 320721842, 321168507, 324254083, 350067316, 340019248, 347014540, 352398084, 346296232, 304641904, 281925067, 323140318, 337219111, 310071513];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000, 900000];[600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000, 600000]
T1200000V1000000_0.7;1200000;1000000;0.7;840000;360000;[346286171, 363420743, 348621768, 335194472, 325776552, 329393243, 304889806, 306420494, 340002968, 337923934, 324505767, 368408181, 355408160, 317294822, 304570562, 309328919, 297146556, 309386920, 330048282, 325549429, 304123717, 343908354, 340808048, 326045495, 334569734, 322544613, 312771958, 307669199, 311340533, 320480769, 325983764, 349118645, 323098570, 334772897, 342234005, 337526969, 322820306, 327481701, 335463435, 316971947, 289821340, 285452669, 255306744, 272494051, 279832691, 275788151, 292993018, 285580179, 267301759, 266875854];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000, 840000];[360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000, 360000]
T1000000V1000000_0.8;1000000;1000000;0.8;800000;200000;[325989774, 295110992, 288832658, 289536996, 297213876, 301150292, 294974200, 264655405, 286306968, 291003144, 342901602, 349547991, 323264181, 282829177, 272925782, 288530233, 307585058, 316719876, 298914537, 295426465, 317069679, 309216367, 306138150, 300858478, 271101380, 306538536, 323389203, 327772354, 318673578, 324076472, 303795638, 299951652, 299929242, 295718471, 293496594, 283663327, 274401065, 278105639, 281900445, 284082120, 270852301, 279061220, 275523047, 278195191, 267577562, 262506061, 264922870, 291404108, 306724363, 288876078];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000, 800000];[200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 200000]
T800000V1000000_0.9;800000;1000000;0.9;720000;80000;[330644410, 384922045, 292110796, 248725997, 288404312, 283879090, 304198658, 257181496, 256886723, 307160404, 291698902, 319474347, 298737054, 280243617, 292672252, 291285617, 338969955, 258465972, 235139777, 270142938, 271875188, 324213423, 282218479, 267472881, 273741587, 255283645, 268803417, 240529908, 262063396, 285165394, 259365193, 295102803, 266747651, 286732632, 302974278, 246102334, 279042050, 253466213, 254351142, 268857648, 249802558, 304358934, 269122811, 256508109, 261478408, 260304604, 331476192, 291025105, 267631731, 274390407];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000, 720000];[80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 80000]
T1300000V1000000_0.7;1300000;1000000;0.7;910000;390000;[295299875, 303898904, 334159319, 334572216, 345048638, 330110671, 350291429, 341867270, 324186543, 320094144, 299769706, 300726318, 297804833, 319229284, 310773435, 317397403, 296984835, 336860371, 324553606, 328428682, 314126285, 294680227, 276498423, 293189651, 286314967, 305504019, 300735762, 289563146, 301676303, 289263003, 301428059, 315899674, 300116104, 293380593, 296314109, 291712483, 288540324, 284816080, 274428944, 277093757, 268991509, 266433188, 290176725, 313093863, 280989935, 281556032, 283265112, 292143626, 300425383, 284147821];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000, 910000];[390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000, 390000]
T700000V1000000_1.0;700000;1000000;1.0;700000;0;[267109302, 252495211, 234978140, 245078271, 254875820, 262888005, 260851791, 241462858, 226093192, 255452947, 254103560, 248853947, 263547474, 268916948, 251764801, 238789976, 253241630, 242962586, 241380537, 244332302, 246576600, 238625334, 242210656, 261941535, 264866130, 233048956, 237959875, 279669777, 273131758, 256726051, 236833617, 231829628, 240067715, 247999899, 242015568, 250304935, 250898162, 242684896, 237587836, 222429128, 237470675, 253667344, 255654208, 252897065, 239986834, 245197966, 251312417, 245582349, 237434074, 243416854];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000, 700000];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
T1100000V1000000_0.8;1100000;1000000;0.8;880000;220000;[255898101, 287403591, 325196535, 315462189, 332714473, 314384017, 300681407, 313502237, 315676172, 314413546, 296780704, 286122465, 277635164, 284773568, 282655013, 263485893, 258487222, 283767978, 288219710, 285762621, 275679680, 268537273, 273708916, 275294706, 283943420, 299053642, 293952379, 282497191, 306382119, 325898424, 300997800, 270214979, 270378730, 259721045, 255238512, 280661561, 269489260, 255149731, 273052431, 287843485, 272735407, 258477441, 264866246, 278396554, 272709558, 268226956, 260757768, 269394969, 255137382, 249566227];PSU;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000, 880000];[220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000, 220000]
